ts_event,close_AAPL,close_AMZN,close_MSFT,close_META,close_GOOGL,close_NVDA,close_SPY,close_GM
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 12:00:00,145470000000,93760000000,246080000000,110660000000,96870000000,161100000000,399380000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
2022-11-28 13:00:00,145320000000,94360000000,246470000000,110620000000,97220000000,160930000000,399260000000,40050000000
